Cuenca;Estación;Fecha;Hora;Lluvia (mm)
84;193;12/06/2019;800;0.0
84;193;12/06/2019;900;0.0
84;193;12/06/2019;1000;0.0
84;193;12/06/2019;1100;0.0
84;193;12/06/2019;1200;0.0
84;193;12/06/2019;1300;0.1
84;193;12/06/2019;1400;0.9
84;193;12/06/2019;1500;5.1
84;193;12/06/2019;1600;2.8
84;193;12/06/2019;1700;0.1
84;193;12/06/2019;1800;0.0
84;193;12/06/2019;1900;0.0
84;193;12/06/2019;2000;0.0
84;193;12/06/2019;2100;0.0
84;193;12/06/2019;2200;0.0
84;193;12/06/2019;2300;0.0
84;193;12/06/2019;2400;0.0
84;193;13/06/2019;100;0.0
84;193;13/06/2019;200;0.0
84;193;13/06/2019;300;0.0
84;193;13/06/2019;400;0.0
84;193;13/06/2019;500;0.0
84;193;13/06/2019;600;0.0
84;193;13/06/2019;700;0.0
84;193;13/06/2019;800;0.0
84;193;13/06/2019;900;0.0
84;193;13/06/2019;1000;0.0
84;193;13/06/2019;1100;0.0
84;193;13/06/2019;1200;0.0
84;193;13/06/2019;1300;0.0
84;193;13/06/2019;1400;17.2
84;193;13/06/2019;1500;8.8
84;193;13/06/2019;1600;5.3
84;193;13/06/2019;1700;4.0
84;193;13/06/2019;1800;0.1
84;193;13/06/2019;1900;0.0
84;193;13/06/2019;2000;0.0
84;193;13/06/2019;2100;0.0
84;193;13/06/2019;2200;0.0
84;193;13/06/2019;2300;0.0
84;193;13/06/2019;2400;0.0
84;193;14/06/2019;100;0.0
84;193;14/06/2019;200;0.0
84;193;14/06/2019;300;0.0
84;193;14/06/2019;400;0.0
84;193;14/06/2019;500;0.0
84;193;14/06/2019;600;0.1
84;193;14/06/2019;700;0.0
84;193;14/06/2019;800;0.0
84;193;14/06/2019;900;0.0
84;193;14/06/2019;1000;0.0
84;193;14/06/2019;1100;0.0
84;193;14/06/2019;1200;0.0
84;193;14/06/2019;1300;0.0
84;193;14/06/2019;1400;0.0
84;193;14/06/2019;1500;0.0
84;193;14/06/2019;1600;0.0
84;193;14/06/2019;1700;0.0
84;193;14/06/2019;1800;0.0
84;193;14/06/2019;1900;0.0
84;193;14/06/2019;2000;0.0
84;193;14/06/2019;2100;0.0
84;193;14/06/2019;2200;0.0
84;193;14/06/2019;2300;0.0
84;193;14/06/2019;2400;0.0
84;193;15/06/2019;100;0.0
84;193;15/06/2019;200;0.0
84;193;15/06/2019;300;0.0
84;193;15/06/2019;400;0.0
84;193;15/06/2019;500;0.0
84;193;15/06/2019;600;0.0
84;193;15/06/2019;700;0.0
84;193;15/06/2019;800;0.0
84;193;15/06/2019;900;0.0
84;193;15/06/2019;1000;0.0
84;193;15/06/2019;1100;0.0
84;193;15/06/2019;1200;0.0
84;193;15/06/2019;1300;0.0
84;193;15/06/2019;1400;0.0
84;193;15/06/2019;1500;0.0
84;193;15/06/2019;1600;0.0
84;193;15/06/2019;1700;0.0
84;193;15/06/2019;1800;0.0
84;193;15/06/2019;1900;0.0
84;193;15/06/2019;2000;0.0
84;193;15/06/2019;2100;0.0
84;193;15/06/2019;2200;0.0
84;193;15/06/2019;2300;0.0
84;193;15/06/2019;2400;0.0
84;193;16/06/2019;100;0.0
84;193;16/06/2019;200;0.0
84;193;16/06/2019;300;0.0
84;193;16/06/2019;400;0.0
84;193;16/06/2019;500;0.0
84;193;16/06/2019;600;0.0
84;193;16/06/2019;700;0.0
84;193;16/06/2019;800;0.0
84;193;16/06/2019;900;0.0
84;193;16/06/2019;1000;0.0
84;193;16/06/2019;1100;0.0
84;193;16/06/2019;1200;0.0
84;193;16/06/2019;1300;0.0
84;193;16/06/2019;1400;0.0
84;193;16/06/2019;1500;0.0
84;193;16/06/2019;1600;0.0
84;193;16/06/2019;1700;0.0
84;193;16/06/2019;1800;0.0
84;193;16/06/2019;1900;0.0
84;193;16/06/2019;2000;0.0
84;193;16/06/2019;2100;0.0
84;193;16/06/2019;2200;0.0
84;193;16/06/2019;2300;0.0
84;193;16/06/2019;2400;0.0
84;193;17/06/2019;100;0.0
84;193;17/06/2019;200;0.0
84;193;17/06/2019;300;0.0
84;193;17/06/2019;400;0.0
84;193;17/06/2019;500;0.0
84;193;17/06/2019;600;0.0
84;193;17/06/2019;700;0.0
84;193;17/06/2019;800;0.0
84;193;17/06/2019;900;0.0
84;193;17/06/2019;1000;0.0
84;193;17/06/2019;1100;0.0
84;193;17/06/2019;1200;0.0
84;193;17/06/2019;1300;0.0
84;193;17/06/2019;1400;0.0
84;193;17/06/2019;1500;0.0
84;193;17/06/2019;1600;0.0
84;193;17/06/2019;1700;0.0
84;193;17/06/2019;1800;0.0
84;193;17/06/2019;1900;0.0
84;193;17/06/2019;2000;0.0
84;193;17/06/2019;2100;0.0
84;193;17/06/2019;2200;0.0
84;193;17/06/2019;2300;0.0
84;193;17/06/2019;2400;0.0
84;193;18/06/2019;100;0.0
84;193;18/06/2019;200;0.0
84;193;18/06/2019;300;0.0
84;193;18/06/2019;400;0.0
84;193;18/06/2019;500;0.0
84;193;18/06/2019;600;0.0
84;193;18/06/2019;700;0.0
84;193;18/06/2019;800;0.0
84;193;18/06/2019;900;0.0
84;193;18/06/2019;1000;0.0
84;193;18/06/2019;1100;0.0
84;193;18/06/2019;1200;0.0
84;193;18/06/2019;1300;0.0
84;193;18/06/2019;1400;0.0
84;193;18/06/2019;1500;0.0
84;193;18/06/2019;1600;0.0
84;193;18/06/2019;1700;0.0
84;193;18/06/2019;1800;0.0
84;193;18/06/2019;1900;0.0
84;193;18/06/2019;2000;0.0
84;193;18/06/2019;2100;0.0
84;193;18/06/2019;2200;0.0
84;193;18/06/2019;2300;0.0
84;193;18/06/2019;2400;0.0
84;193;19/06/2019;100;0.0
84;193;19/06/2019;200;0.0
84;193;19/06/2019;300;0.0
84;193;19/06/2019;400;0.0
84;193;19/06/2019;500;0.0
84;193;19/06/2019;600;0.0
84;193;19/06/2019;700;0.0
84;193;19/06/2019;800;0.0
84;193;19/06/2019;900;0.0
84;193;19/06/2019;1000;0.0
84;193;19/06/2019;1100;0.0
84;193;19/06/2019;1200;0.0
84;193;19/06/2019;1300;0.0
84;193;19/06/2019;1400;0.0
84;193;19/06/2019;1500;7.2
84;193;19/06/2019;1600;0.0
84;193;19/06/2019;1700;0.0
84;193;19/06/2019;1800;0.0
84;193;19/06/2019;1900;0.0
84;193;19/06/2019;2000;0.0
84;193;19/06/2019;2100;0.0
84;193;19/06/2019;2200;0.0
84;193;19/06/2019;2300;0.0
84;193;19/06/2019;2400;0.0
84;193;20/06/2019;100;0.0
84;193;20/06/2019;200;0.0
84;193;20/06/2019;300;0.0
84;193;20/06/2019;400;0.0
84;193;20/06/2019;500;0.0
84;193;20/06/2019;600;0.0
84;193;20/06/2019;700;0.0
84;193;20/06/2019;800;0.0
84;193;20/06/2019;900;0.0
84;193;20/06/2019;1000;0.0
84;193;20/06/2019;1100;0.0
84;193;20/06/2019;1200;0.0
84;193;20/06/2019;1300;0.0
84;193;20/06/2019;1400;0.0
84;193;20/06/2019;1500;0.0
84;193;20/06/2019;1600;0.0
84;193;20/06/2019;1700;0.0
84;193;20/06/2019;1800;0.0
84;193;20/06/2019;1900;0.0
84;193;20/06/2019;2000;0.0
84;193;20/06/2019;2100;0.0
84;193;20/06/2019;2200;0.0
84;193;20/06/2019;2300;0.0
84;193;20/06/2019;2400;0.0
84;193;21/06/2019;100;0.0
84;193;21/06/2019;200;0.0
84;193;21/06/2019;300;0.0
84;193;21/06/2019;400;0.0
84;193;21/06/2019;500;0.0
84;193;21/06/2019;600;0.0
84;193;21/06/2019;700;0.0
84;193;21/06/2019;800;0.0
84;193;21/06/2019;900;0.0
84;193;21/06/2019;1000;0.0
84;193;21/06/2019;1100;0.0
84;193;21/06/2019;1200;0.0
84;193;21/06/2019;1300;0.0
84;193;21/06/2019;1400;0.0
84;193;21/06/2019;1500;0.0
84;193;21/06/2019;1600;0.0
84;193;21/06/2019;1700;0.0
84;193;21/06/2019;1800;0.0
84;193;21/06/2019;1900;0.0
84;193;21/06/2019;2000;0.0
84;193;21/06/2019;2100;0.0
84;193;21/06/2019;2200;0.0
84;193;21/06/2019;2300;0.0
84;193;21/06/2019;2400;0.0
84;193;22/06/2019;100;0.0
84;193;22/06/2019;200;0.0
84;193;22/06/2019;300;0.0
84;193;22/06/2019;400;0.0
84;193;22/06/2019;500;0.0
84;193;22/06/2019;600;0.0
84;193;22/06/2019;700;0.0
84;193;22/06/2019;800;0.0
84;193;22/06/2019;900;0.0
84;193;22/06/2019;1000;0.0
84;193;22/06/2019;1100;0.0
84;193;22/06/2019;1200;0.0
84;193;22/06/2019;1300;0.0
84;193;22/06/2019;1400;0.0
84;193;22/06/2019;1500;0.0
84;193;22/06/2019;1600;0.0
84;193;22/06/2019;1700;0.0
84;193;22/06/2019;1800;0.0
84;193;22/06/2019;1900;0.0
84;193;22/06/2019;2000;0.0
84;193;22/06/2019;2100;0.0
84;193;22/06/2019;2200;0.0
84;193;22/06/2019;2300;0.0
84;193;22/06/2019;2400;0.0
84;193;23/06/2019;100;0.0
84;193;23/06/2019;200;0.0
84;193;23/06/2019;300;0.0
84;193;23/06/2019;400;0.0
84;193;23/06/2019;500;0.0
84;193;23/06/2019;600;0.0
84;193;23/06/2019;700;0.0
84;193;23/06/2019;800;0.0
84;193;23/06/2019;900;0.0
84;193;23/06/2019;1000;0.0
84;193;23/06/2019;1100;0.0
84;193;23/06/2019;1200;0.0
84;193;23/06/2019;1300;0.0
84;193;23/06/2019;1400;0.0
84;193;23/06/2019;1500;0.0
84;193;23/06/2019;1600;0.0
84;193;23/06/2019;1700;0.0
84;193;23/06/2019;1800;0.0
84;193;23/06/2019;1900;0.0
84;193;23/06/2019;2000;0.0
84;193;23/06/2019;2100;0.0
84;193;23/06/2019;2200;0.3
84;193;23/06/2019;2300;0.0
84;193;23/06/2019;2400;0.0
84;193;24/06/2019;100;0.0
84;193;24/06/2019;200;0.0
84;193;24/06/2019;300;0.0
84;193;24/06/2019;400;0.0
84;193;24/06/2019;500;0.0
84;193;24/06/2019;600;0.0
84;193;24/06/2019;700;0.0
84;193;24/06/2019;800;0.0
84;193;24/06/2019;900;0.0
84;193;24/06/2019;1000;0.0
84;193;24/06/2019;1100;0.0
84;193;24/06/2019;1200;0.0
84;193;24/06/2019;1300;0.0
84;193;24/06/2019;1400;0.0
84;193;24/06/2019;1500;0.0
84;193;24/06/2019;1600;0.0
84;193;24/06/2019;1700;0.0
84;193;24/06/2019;1800;0.2
84;193;24/06/2019;1900;0.4
84;193;24/06/2019;2000;0.4
84;193;24/06/2019;2100;0.1
84;193;24/06/2019;2200;0.0
84;193;24/06/2019;2300;0.0
84;193;24/06/2019;2400;0.0
84;193;25/06/2019;100;0.0
84;193;25/06/2019;200;0.0
84;193;25/06/2019;300;0.0
84;193;25/06/2019;400;0.0
84;193;25/06/2019;500;0.0
84;193;25/06/2019;600;0.0
84;193;25/06/2019;700;0.0
84;193;25/06/2019;800;0.0
84;193;25/06/2019;900;0.0
84;193;25/06/2019;1000;0.0
84;193;25/06/2019;1100;0.0
84;193;25/06/2019;1200;0.0
84;193;25/06/2019;1300;0.0
84;193;25/06/2019;1400;0.0
84;193;25/06/2019;1500;0.0
84;193;25/06/2019;1600;0.0
84;193;25/06/2019;1700;0.2
84;193;25/06/2019;1800;0.0
84;193;25/06/2019;1900;0.0
84;193;25/06/2019;2000;0.0
84;193;25/06/2019;2100;0.0
84;193;25/06/2019;2200;0.0
84;193;25/06/2019;2300;0.0
84;193;25/06/2019;2400;0.0
84;193;26/06/2019;100;0.0
84;193;26/06/2019;200;0.0
84;193;26/06/2019;300;0.0
84;193;26/06/2019;400;0.0
84;193;26/06/2019;500;0.0
84;193;26/06/2019;600;0.0
84;193;26/06/2019;700;0.0
84;193;26/06/2019;800;0.0
84;193;26/06/2019;900;0.0
84;193;26/06/2019;1000;0.0
84;193;26/06/2019;1100;0.0
84;193;26/06/2019;1200;0.0
84;193;26/06/2019;1300;0.0
84;193;26/06/2019;1400;0.0
84;193;26/06/2019;1500;0.0
84;193;26/06/2019;1600;0.0
84;193;26/06/2019;1700;0.0
84;193;26/06/2019;1800;0.0
84;193;26/06/2019;1900;0.0
84;193;26/06/2019;2000;0.0
84;193;26/06/2019;2100;0.0
84;193;26/06/2019;2200;0.0
84;193;26/06/2019;2300;0.0
84;193;26/06/2019;2400;0.0
84;193;27/06/2019;100;0.0
84;193;27/06/2019;200;0.0
84;193;27/06/2019;300;0.0
84;193;27/06/2019;400;0.0
84;193;27/06/2019;500;0.0
84;193;27/06/2019;600;0.0
84;193;27/06/2019;700;0.0
84;193;27/06/2019;800;0.0
84;193;27/06/2019;900;0.0
84;193;27/06/2019;1000;0.0
84;193;27/06/2019;1100;0.0
84;193;27/06/2019;1200;0.0
84;193;27/06/2019;1300;0.0
84;193;27/06/2019;1400;0.0
84;193;27/06/2019;1500;0.0
84;193;27/06/2019;1600;0.0
84;193;27/06/2019;1700;0.0
84;193;27/06/2019;1800;0.0
84;193;27/06/2019;1900;0.0
84;193;27/06/2019;2000;0.0
84;193;27/06/2019;2100;0.0
84;193;27/06/2019;2200;0.0
84;193;27/06/2019;2300;0.0
84;193;27/06/2019;2400;0.2
84;193;28/06/2019;100;0.0
84;193;28/06/2019;200;0.1
84;193;28/06/2019;300;0.0
84;193;28/06/2019;400;0.0
84;193;28/06/2019;500;0.0
84;193;28/06/2019;600;0.0
84;193;28/06/2019;700;0.0
84;193;28/06/2019;800;0.0
84;193;28/06/2019;900;0.0
84;193;28/06/2019;1000;0.0
84;193;28/06/2019;1100;0.0
84;193;28/06/2019;1200;0.0
84;193;28/06/2019;1300;0.0
84;193;28/06/2019;1400;0.0
84;193;28/06/2019;1500;0.0
84;193;28/06/2019;1600;0.0
84;193;28/06/2019;1700;0.0
84;193;28/06/2019;1800;0.0
84;193;28/06/2019;1900;0.0
84;193;28/06/2019;2000;0.0
84;193;28/06/2019;2100;0.0
84;193;28/06/2019;2200;0.0
84;193;28/06/2019;2300;0.0
84;193;28/06/2019;2400;0.0
84;193;29/06/2019;100;0.0
84;193;29/06/2019;200;0.0
84;193;29/06/2019;300;0.0
84;193;29/06/2019;400;0.0
84;193;29/06/2019;500;0.0
84;193;29/06/2019;600;0.0
84;193;29/06/2019;700;0.0
84;193;29/06/2019;800;0.0
84;193;29/06/2019;900;0.0
84;193;29/06/2019;1000;0.0
84;193;29/06/2019;1100;0.0
84;193;29/06/2019;1200;0.0
84;193;29/06/2019;1300;0.0
84;193;29/06/2019;1400;0.0
84;193;29/06/2019;1500;0.0
84;193;29/06/2019;1600;0.0
84;193;29/06/2019;1700;0.1
84;193;29/06/2019;1800;0.0
84;193;29/06/2019;1900;0.0
84;193;29/06/2019;2000;0.0
84;193;29/06/2019;2100;0.0
84;193;29/06/2019;2200;0.0
84;193;29/06/2019;2300;0.0
84;193;29/06/2019;2400;0.0
84;193;30/06/2019;100;0.0
84;193;30/06/2019;200;0.0
84;193;30/06/2019;300;0.0
84;193;30/06/2019;400;0.0
84;193;30/06/2019;500;0.0
84;193;30/06/2019;600;0.0
84;193;30/06/2019;700;0.0
84;193;30/06/2019;800;0.0
84;193;30/06/2019;900;0.0
84;193;30/06/2019;1000;0.0
84;193;30/06/2019;1100;0.0
84;193;30/06/2019;1200;0.0
84;193;30/06/2019;1300;0.0
84;193;30/06/2019;1400;0.0
84;193;30/06/2019;1500;0.0
84;193;30/06/2019;1600;4.9
84;193;30/06/2019;1700;0.0
84;193;30/06/2019;1800;0.0
84;193;30/06/2019;1900;0.0
84;193;30/06/2019;2000;0.0
84;193;30/06/2019;2100;0.0
84;193;30/06/2019;2200;0.1
84;193;30/06/2019;2300;0.0
84;193;30/06/2019;2400;0.0
84;193;01/07/2019;100;0.0
84;193;01/07/2019;200;0.0
84;193;01/07/2019;300;0.0
84;193;01/07/2019;400;0.0
84;193;01/07/2019;500;0.0
84;193;01/07/2019;600;0.0
84;193;01/07/2019;700;0.0
84;193;01/07/2019;800;0.0
84;193;01/07/2019;900;0.0
84;193;01/07/2019;1000;0.0
84;193;01/07/2019;1100;0.0
84;193;01/07/2019;1200;0.0
84;193;01/07/2019;1300;0.0
84;193;01/07/2019;1400;0.0
84;193;01/07/2019;1500;0.0
84;193;01/07/2019;1600;0.0
84;193;01/07/2019;1700;0.0
84;193;01/07/2019;1800;0.0
84;193;01/07/2019;1900;0.0
84;193;01/07/2019;2000;0.0
84;193;01/07/2019;2100;0.0
84;193;01/07/2019;2200;0.0
84;193;01/07/2019;2300;0.0
84;193;01/07/2019;2400;0.0
84;193;02/07/2019;100;0.0
84;193;02/07/2019;200;0.0
84;193;02/07/2019;300;0.0
84;193;02/07/2019;400;0.0
84;193;02/07/2019;500;0.0
84;193;02/07/2019;600;0.0
84;193;02/07/2019;700;0.0
84;193;02/07/2019;800;0.0
84;193;02/07/2019;900;0.0
84;193;02/07/2019;1000;0.0
84;193;02/07/2019;1100;0.0
84;193;02/07/2019;1200;0.0
84;193;02/07/2019;1300;0.0
84;193;02/07/2019;1400;0.0
84;193;02/07/2019;1500;7.7
84;193;02/07/2019;1600;0.1
84;193;02/07/2019;1700;0.0
84;193;02/07/2019;1800;0.0
84;193;02/07/2019;1900;0.0
84;193;02/07/2019;2000;0.0
84;193;02/07/2019;2100;0.1
84;193;02/07/2019;2200;0.0
84;193;02/07/2019;2300;0.0
84;193;02/07/2019;2400;0.0
84;193;03/07/2019;100;0.0
84;193;03/07/2019;200;0.0
84;193;03/07/2019;300;0.0
84;193;03/07/2019;400;0.0
84;193;03/07/2019;500;0.0
84;193;03/07/2019;600;0.0
84;193;03/07/2019;700;0.0
84;193;03/07/2019;800;0.0
84;193;03/07/2019;900;0.0
84;193;03/07/2019;1000;0.0
84;193;03/07/2019;1100;0.0
84;193;03/07/2019;1200;0.9
84;193;03/07/2019;1300;3.0
84;193;03/07/2019;1400;2.3
84;193;03/07/2019;1500;0.1
84;193;03/07/2019;1600;0.0
84;193;03/07/2019;1700;0.0
84;193;03/07/2019;1800;0.0
84;193;03/07/2019;1900;0.0
84;193;03/07/2019;2000;0.0
84;193;03/07/2019;2100;0.0
84;193;03/07/2019;2200;0.0
84;193;03/07/2019;2300;0.0
84;193;03/07/2019;2400;0.0
84;193;04/07/2019;100;0.0
84;193;04/07/2019;200;0.0
84;193;04/07/2019;300;0.0
84;193;04/07/2019;400;0.0
84;193;04/07/2019;500;0.0
84;193;04/07/2019;600;0.0
84;193;04/07/2019;700;0.0
84;193;04/07/2019;800;0.0
84;193;04/07/2019;900;0.0
84;193;04/07/2019;1000;0.0
84;193;04/07/2019;1100;0.0
84;193;04/07/2019;1200;0.0
84;193;04/07/2019;1300;0.0
84;193;04/07/2019;1400;0.0
84;193;04/07/2019;1500;0.0
84;193;04/07/2019;1600;0.0
84;193;04/07/2019;1700;0.0
84;193;04/07/2019;1800;0.0
84;193;04/07/2019;1900;0.0
84;193;04/07/2019;2000;0.0
84;193;04/07/2019;2100;0.0
84;193;04/07/2019;2200;0.0
84;193;04/07/2019;2300;0.0
84;193;04/07/2019;2400;0.0
84;193;05/07/2019;100;0.0
84;193;05/07/2019;200;0.0
84;193;05/07/2019;300;0.0
84;193;05/07/2019;400;0.0
84;193;05/07/2019;500;0.0
84;193;05/07/2019;600;0.0
84;193;05/07/2019;700;0.0
84;193;05/07/2019;800;0.0
84;193;05/07/2019;900;0.0
84;193;05/07/2019;1000;0.0
84;193;05/07/2019;1100;0.0
84;193;05/07/2019;1200;0.0
84;193;05/07/2019;1300;0.0
84;193;05/07/2019;1400;0.0
84;193;05/07/2019;1500;0.0
84;193;05/07/2019;1600;0.0
84;193;05/07/2019;1700;0.0
84;193;05/07/2019;1800;0.0
84;193;05/07/2019;1900;0.0
84;193;05/07/2019;2000;0.0
84;193;05/07/2019;2100;0.0
84;193;05/07/2019;2200;0.0
84;193;05/07/2019;2300;0.0
84;193;05/07/2019;2400;0.0
84;193;06/07/2019;100;0.0
84;193;06/07/2019;200;0.0
84;193;06/07/2019;300;0.0
84;193;06/07/2019;400;0.0
84;193;06/07/2019;500;0.0
84;193;06/07/2019;600;0.0
84;193;06/07/2019;700;0.0
84;193;06/07/2019;800;0.0
84;193;06/07/2019;900;0.0
84;193;06/07/2019;1000;0.0
84;193;06/07/2019;1100;0.0
84;193;06/07/2019;1200;0.0
84;193;06/07/2019;1300;0.0
84;193;06/07/2019;1400;0.0
84;193;06/07/2019;1500;0.0
84;193;06/07/2019;1600;0.0
84;193;06/07/2019;1700;0.0
84;193;06/07/2019;1800;0.0
84;193;06/07/2019;1900;0.0
84;193;06/07/2019;2000;0.0
84;193;06/07/2019;2100;0.0
84;193;06/07/2019;2200;0.0
84;193;06/07/2019;2300;0.0
84;193;06/07/2019;2400;0.0
84;193;07/07/2019;100;0.0
84;193;07/07/2019;200;0.0
84;193;07/07/2019;300;0.0
84;193;07/07/2019;400;0.0
84;193;07/07/2019;500;0.0
84;193;07/07/2019;600;0.0
84;193;07/07/2019;700;0.0
84;193;07/07/2019;800;0.0
84;193;07/07/2019;900;0.0
84;193;07/07/2019;1000;0.0
84;193;07/07/2019;1100;0.0
84;193;07/07/2019;1200;0.0
84;193;07/07/2019;1300;0.0
84;193;07/07/2019;1400;0.0
84;193;07/07/2019;1500;1.5
84;193;07/07/2019;1600;0.0
84;193;07/07/2019;1700;0.0
84;193;07/07/2019;1800;0.0
84;193;07/07/2019;1900;0.0
84;193;07/07/2019;2000;0.0
84;193;07/07/2019;2100;0.0
84;193;07/07/2019;2200;0.6
84;193;07/07/2019;2300;3.1
84;193;07/07/2019;2400;0.3
84;193;08/07/2019;100;0.0
84;193;08/07/2019;200;0.0
84;193;08/07/2019;300;0.0
84;193;08/07/2019;400;0.0
84;193;08/07/2019;500;0.0
84;193;08/07/2019;600;0.0
84;193;08/07/2019;700;0.0
84;193;08/07/2019;800;0.0
84;193;08/07/2019;900;0.0
84;193;08/07/2019;1000;0.0
84;193;08/07/2019;1100;0.0
84;193;08/07/2019;1200;0.0
84;193;08/07/2019;1300;11.6
84;193;08/07/2019;1400;0.1
84;193;08/07/2019;1500;0.0
84;193;08/07/2019;1600;1.5
84;193;08/07/2019;1700;2.1
84;193;08/07/2019;1800;1.0
84;193;08/07/2019;1900;0.0
84;193;08/07/2019;2000;0.0
84;193;08/07/2019;2100;0.1
84;193;08/07/2019;2200;0.0
84;193;08/07/2019;2300;0.0
84;193;08/07/2019;2400;0.0
84;193;09/07/2019;100;0.0
84;193;09/07/2019;200;0.0
84;193;09/07/2019;300;0.0
84;193;09/07/2019;400;0.0
84;193;09/07/2019;500;0.1
84;193;09/07/2019;600;0.0
84;193;09/07/2019;700;0.0
84;193;09/07/2019;800;0.0
84;193;09/07/2019;900;0.0
84;193;09/07/2019;1000;0.0
84;193;09/07/2019;1100;0.0
84;193;09/07/2019;1200;0.0
84;193;09/07/2019;1300;0.0
84;193;09/07/2019;1400;0.2
84;193;09/07/2019;1500;0.0
84;193;09/07/2019;1600;0.0
84;193;09/07/2019;1700;0.1
84;193;09/07/2019;1800;0.0
84;193;09/07/2019;1900;0.0
84;193;09/07/2019;2000;0.0
84;193;09/07/2019;2100;0.0
84;193;09/07/2019;2200;0.0
84;193;09/07/2019;2300;0.0
84;193;09/07/2019;2400;0.0
84;193;10/07/2019;100;0.0
84;193;10/07/2019;200;0.0
84;193;10/07/2019;300;0.0
84;193;10/07/2019;400;0.0
84;193;10/07/2019;500;0.0
84;193;10/07/2019;600;0.0
84;193;10/07/2019;700;0.0
84;193;10/07/2019;800;0.0
84;193;10/07/2019;900;0.0
84;193;10/07/2019;1000;0.0
84;193;10/07/2019;1100;0.0
84;193;10/07/2019;1200;0.0
84;193;10/07/2019;1300;0.0
84;193;10/07/2019;1400;0.0
84;193;10/07/2019;1500;0.0
84;193;10/07/2019;1600;0.0
84;193;10/07/2019;1700;0.0
84;193;10/07/2019;1800;0.0
84;193;10/07/2019;1900;0.0
84;193;10/07/2019;2000;0.0
84;193;10/07/2019;2100;0.0
84;193;10/07/2019;2200;0.0
84;193;10/07/2019;2300;0.0
84;193;10/07/2019;2400;0.0
84;193;11/07/2019;100;0.0
84;193;11/07/2019;200;0.0
84;193;11/07/2019;300;0.0
84;193;11/07/2019;400;0.0
84;193;11/07/2019;500;0.0
84;193;11/07/2019;600;0.0
84;193;11/07/2019;700;0.0
84;193;11/07/2019;800;0.0
84;193;11/07/2019;900;0.0
84;193;11/07/2019;1000;0.0
84;193;11/07/2019;1100;0.0
84;193;11/07/2019;1200;0.0
84;193;11/07/2019;1300;0.0
84;193;11/07/2019;1400;0.6
84;193;11/07/2019;1500;0.1
84;193;11/07/2019;1600;0.0
84;193;11/07/2019;1700;0.0
84;193;11/07/2019;1800;0.0
84;193;11/07/2019;1900;0.0
84;193;11/07/2019;2000;0.0
84;193;11/07/2019;2100;0.0
84;193;11/07/2019;2200;0.0
84;193;11/07/2019;2300;0.0
84;193;11/07/2019;2400;0.0
84;193;12/07/2019;100;0.0
84;193;12/07/2019;200;0.0
84;193;12/07/2019;300;0.0
84;193;12/07/2019;400;0.0
84;193;12/07/2019;500;0.0
84;193;12/07/2019;600;0.0
84;193;12/07/2019;700;0.0
84;193;12/07/2019;800;0.0
84;193;12/07/2019;900;0.0
84;193;12/07/2019;1000;0.0
84;193;12/07/2019;1100;0.0
84;193;12/07/2019;1200;0.0
84;193;12/07/2019;1300;0.0
84;193;12/07/2019;1400;0.0
84;193;12/07/2019;1500;0.0
84;193;12/07/2019;1600;0.0
84;193;12/07/2019;1700;0.0
84;193;12/07/2019;1800;0.0
84;193;12/07/2019;1900;0.0
84;193;12/07/2019;2000;0.0
84;193;12/07/2019;2100;0.0
84;193;12/07/2019;2200;0.0
84;193;12/07/2019;2300;0.0
84;193;12/07/2019;2400;0.0
84;193;13/07/2019;100;0.0
84;193;13/07/2019;200;0.0
84;193;13/07/2019;300;0.0
84;193;13/07/2019;400;0.0
84;193;13/07/2019;500;0.0
84;193;13/07/2019;600;0.0
84;193;13/07/2019;700;0.0
84;193;13/07/2019;800;0.0
84;193;13/07/2019;900;0.0
84;193;13/07/2019;1000;0.0
84;193;13/07/2019;1100;0.0
84;193;13/07/2019;1200;0.0
84;193;13/07/2019;1300;0.0
84;193;13/07/2019;1400;0.0
84;193;13/07/2019;1500;0.0
84;193;13/07/2019;1600;0.4
84;193;13/07/2019;1700;0.0
84;193;13/07/2019;1800;0.0
84;193;13/07/2019;1900;0.0
84;193;13/07/2019;2000;0.0
84;193;13/07/2019;2100;0.0
84;193;13/07/2019;2200;0.0
84;193;13/07/2019;2300;0.0
84;193;13/07/2019;2400;0.0
84;193;14/07/2019;100;0.0
84;193;14/07/2019;200;0.0
84;193;14/07/2019;300;0.0
84;193;14/07/2019;400;0.0
84;193;14/07/2019;500;0.0
84;193;14/07/2019;600;0.0
84;193;14/07/2019;700;0.0
84;193;14/07/2019;800;0.0
84;193;14/07/2019;900;0.0
84;193;14/07/2019;1000;0.0
84;193;14/07/2019;1100;0.9
84;193;14/07/2019;1200;0.2
84;193;14/07/2019;1300;0.0
84;193;14/07/2019;1400;0.0
84;193;14/07/2019;1500;0.0
84;193;14/07/2019;1600;0.1
84;193;14/07/2019;1700;0.9
84;193;14/07/2019;1800;0.0
84;193;14/07/2019;1900;0.0
84;193;14/07/2019;2000;0.0
84;193;14/07/2019;2100;0.0
84;193;14/07/2019;2200;11.6
84;193;14/07/2019;2300;11.8
84;193;14/07/2019;2400;5.7
84;193;15/07/2019;100;2.2
84;193;15/07/2019;200;0.6
84;193;15/07/2019;300;0.1
84;193;15/07/2019;400;0.0
84;193;15/07/2019;500;0.0
84;193;15/07/2019;600;0.0
84;193;15/07/2019;700;0.0
